mp-984551,AcTlHg2,0.0,1,12.094410548375041,114.30932326446977,4,0.0,-0.453474278124999,"Ac,Hg,Tl",3,Cubic,Fm-3m,225
mp-1183199,AcTlRh2,0.0,1,12.444575359161687,85.02387567494442,4,0.0,-0.345513796874996,"Ac,Rh,Tl",3,Cubic,Fm-3m,225
mp-865028,AcTlTe2,0.6253000000000001,0,8.430613335203375,135.23314933262142,4,0.0,-1.251402644791669,"Ac,Te,Tl",3,Cubic,Fm-3m,225
mp-1183168,AcVO3,0.0,1,8.6637462299545,62.471313314162764,5,0.0,-3.141069095500003,"Ac,O,V",3,Cubic,Pm-3m,221
mp-1183183,AcY3,0.0,1,5.699300425239347,143.84875659657985,4,0.095069130624992,0.095069130624992,"Ac,Y",2,Cubic,Pm-3m,221
mp-1183226,AcY3,0.0,1,5.6797071452633805,144.34499150625155,4,0.098554685624996,0.098554685624996,"Ac,Y",2,Tetragonal,I4/mmm,139
mp-1183236,AcYb3,0.0,1,9.32305962539298,132.89214680093477,4,0.09731830187499901,0.09731830187499901,"Ac,Yb",2,Cubic,Fm-3m,225
mp-1183196,AcYbAg2,0.0,1,9.54547391544021,107.12100599178602,4,0.08730051250000001,-0.232558955625002,"Ac,Ag,Yb",3,Cubic,Fm-3m,225
mp-1183185,AcYbAu2,0.0,1,12.741248470333032,103.47678381359843,4,0.11341952541663801,-0.8039132281249971,"Ac,Au,Yb",3,Cubic,Fm-3m,225
mp-979962,AcYbCd2,0.0,1,8.803171338481686,117.86749596683062,4,0.048577086562495,-0.287293888124999,"Ac,Cd,Yb",3,Cubic,Fm-3m,225
mp-979981,AcYbGa2,0.0,1,8.714843579747658,102.79445301411901,4,0.066072811249995,-0.5005962431250021,"Ac,Ga,Yb",3,Cubic,Fm-3m,225
mp-866203,AcYbHg2,0.0,1,11.574482273120262,114.94744037329507,4,0.0,-0.485260694374999,"Ac,Hg,Yb",3,Cubic,Fm-3m,225
mp-979950,AcYbMg2,0.0,1,6.124934247435266,121.63409795656975,4,0.037518067499998004,-0.042261125624996,"Ac,Mg,Yb",3,Cubic,Fm-3m,225
mp-980005,AcYbRh2,0.0,1,11.441373382144787,87.92993816709838,4,0.0,-0.6750111106249931,"Ac,Rh,Yb",3,Cubic,Fm-3m,225
mp-1183192,AcYbTl2,0.0,1,11.012767461203602,121.95435537482372,4,0.0,-0.378423713124995,"Ac,Tl,Yb",3,Cubic,Fm-3m,225
mp-865953,AcYbZn2,0.0,1,8.579683761627889,102.74393232995885,4,0.094026371874999,-0.24207845062499803,"Ac,Yb,Zn",3,Cubic,Fm-3m,225
mp-1183174,AcZn2Cd,0.0,1,8.251426972419496,94.63013214056161,4,0.11425595874999601,-0.23116120687500002,"Ac,Cd,Zn",3,Cubic,Fm-3m,225
mp-1183190,AcZn2In,0.0,1,7.98102616993869,98.33704658652768,4,0.024936667083331,-0.41620914276042204,"Ac,In,Zn",3,Cubic,Fm-3m,225
